<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;60;20181127;090000;66.9850000;67.0249000;66.8292000;66.8585000;1702
USDRUB;60;20181127;100000;66.8814000;67.0563000;66.8270000;66.9563000;3077
USDRUB;60;20181127;110000;66.9580000;66.9967000;66.6170000;66.7429000;43325
USDRUB;60;20181127;120000;66.7429000;66.7813000;66.6265000;66.7232000;43446
USDRUB;60;20181127;130000;66.7232000;66.7491000;66.6014000;66.7287000;46094
USDRUB;60;20181127;140000;66.7287000;66.7325000;66.4132000;66.6271000;52422
USDRUB;60;20181127;150000;66.6273000;66.9336000;66.5695000;66.8171000;51911
USDRUB;60;20181127;160000;66.8233000;66.8835000;66.7116000;66.8290000;31768
USDRUB;60;20181127;170000;66.8298000;66.9018000;66.7179000;66.8468000;37609
USDRUB;60;20181127;180000;66.8996000;67.1157000;66.8093000;67.1068000;37603
USDRUB;60;20181127;190000;67.1033000;67.1455000;66.9402000;66.9992000;38344
USDRUB;60;20181127;200000;67.0133000;67.2721000;66.9324000;67.2451000;29750
USDRUB;60;20181127;210000;67.2451000;67.3730000;67.1428000;67.2450000;18060
USDRUB;60;20181127;220000;67.2590000;67.2800000;67.1493000;67.2138000;13170
USDRUB;60;20181127;230000;67.2139000;67.2158000;67.0292000;67.0814000;13117
USDRUB;60;20181128;000000;67.0869000;67.1900000;66.7651000;67.0660000;8821
USDRUB;60;20181128;010000;67.0558000;67.2114000;66.8756000;67.0626000;580
USDRUB;60;20181128;020000;67.0679000;67.1760000;66.9758000;67.0342000;154
USDRUB;60;20181128;030000;67.0647000;67.5159000;66.9364000;67.3295000;594
USDRUB;60;20181128;040000;67.2339000;67.3525000;66.9966000;67.1637000;561
USDRUB;60;20181128;050000;67.1812000;67.1987000;67.0416000;67.1548000;551
USDRUB;60;20181128;060000;67.1723000;67.2017000;67.0309000;67.0556000;285
USDRUB;60;20181128;070000;67.0761000;67.0780000;66.7965000;66.8491000;1088
USDRUB;60;20181128;080000;66.8223000;66.9993000;66.7798000;66.9018000;1552
USDRUB;60;20181128;090000;66.9018000;66.9626000;66.8470000;66.9010000;1836
USDRUB;60;20181128;100000;66.9242000;66.9242000;66.7618000;66.8466000;1940
USDRUB;60;20181128;110000;66.8466000;66.9770000;66.5780000;66.9482000;36497
USDRUB;60;20181128;120000;66.9485000;67.1661000;66.8567000;67.1115000;56097
USDRUB;60;20181128;130000;67.0956000;67.3780000;67.0625000;67.3588000;50435
USDRUB;60;20181128;140000;67.3609000;67.4963000;67.2742000;67.3767000;47047
USDRUB;60;20181128;150000;67.3767000;67.4695000;67.2933000;67.3706000;32706
USDRUB;60;20181128;160000;67.3896000;67.3903000;67.1608000;67.2915000;39459
USDRUB;60;20181128;170000;67.2915000;67.4092000;67.2205000;67.3619000;40309
USDRUB;60;20181128;180000;67.3649000;67.4913000;67.2729000;67.4353000;45770
USDRUB;60;20181128;190000;67.4358000;67.5357000;67.3006000;67.4205000;40078
USDRUB;60;20181128;200000;67.4193000;67.4648000;67.1458000;67.1955000;30734
USDRUB;60;20181128;210000;67.1990000;67.2070000;66.8033000;66.8791000;39229
USDRUB;60;20181128;220000;66.8689000;66.9210000;66.7670000;66.8837000;24771
USDRUB;60;20181128;230000;66.8818000;67.0131000;66.8570000;66.9632000;19313
USDRUB;60;20181129;000000;66.9662000;67.0870000;66.9019000;67.0190000;12156
USDRUB;60;20181129;010000;67.0716000;67.1462000;66.9377000;67.1462000;1687
USDRUB;60;20181129;020000;67.1025000;67.1210000;66.7380000;66.8680000;157
USDRUB;60;20181129;030000;66.9463000;67.4546000;66.5668000;66.9918000;1489
USDRUB;60;20181129;040000;66.9534000;67.5596000;66.8159000;66.9558000;1550
USDRUB;60;20181129;050000;66.9557000;67.3109000;66.8427000;67.0199000;1822
USDRUB;60;20181129;060000;67.0258000;67.1026000;66.9885000;67.0703000;593
USDRUB;60;20181129;070000;67.1053000;67.1118000;67.0330000;67.0389000;446
USDRUB;60;20181129;080000;67.0619000;67.0957000;66.9020000;66.9124000;1826
USDRUB;60;20181129;090000;66.9124000;66.9407000;66.8445000;66.8621000;2510
USDRUB;60;20181129;100000;66.8626000;66.9806000;66.6943000;66.8412000;3030
USDRUB;60;20181129;110000;66.8403000;66.8840000;66.5190000;66.5914000;47294
USDRUB;60;20181129;120000;66.5432000;66.6999000;66.3413000;66.6211000;71398
USDRUB;60;20181129;130000;66.6687000;66.7044000;66.4728000;66.5874000;43186
USDRUB;60;20181129;140000;66.6150000;66.6760000;66.4460000;66.5872000;45353
USDRUB;60;20181129;150000;66.6355000;66.7137000;66.4322000;66.4821000;47664
USDRUB;60;20181129;160000;66.4318000;66.5064000;66.1602000;66.3792000;53088
USDRUB;60;20181129;170000;66.3706000;66.3792000;66.0791000;66.3022000;48005
USDRUB;60;20181129;180000;66.3022000;66.3695000;66.1096000;66.1800000;48021
USDRUB;60;20181129;190000;66.1790000;66.2913000;66.0831000;66.1315000;38191
USDRUB;60;20181129;200000;66.1311000;66.2850000;65.8792000;66.1676000;36611
USDRUB;60;20181129;210000;66.1683000;66.3111000;66.1071000;66.1713000;14810
USDRUB;60;20181129;220000;66.1713000;66.2511000;66.0608000;66.1060000;18233
USDRUB;60;20181129;230000;66.1060000;66.2651000;66.0458000;66.1313000;20642
USDRUB;60;20181130;000000;66.1374000;66.3132000;66.1045000;66.1350000;7385
USDRUB;60;20181130;010000;66.2215000;66.3236000;66.0603000;66.1794000;895
USDRUB;60;20181130;020000;66.2300000;66.2300000;65.8892000;65.8897000;76
USDRUB;60;20181130;030000;65.7888000;66.2340000;65.6411000;65.8494000;277
USDRUB;60;20181130;040000;65.9364000;66.3161000;65.7990000;66.3161000;252
USDRUB;60;20181130;050000;66.2515000;66.2934000;66.1469000;66.1939000;47
USDRUB;60;20181130;060000;66.1588000;66.2653000;66.1436000;66.1955000;64
USDRUB;60;20181130;070000;66.1780000;66.2167000;65.8252000;66.2084000;695
USDRUB;60;20181130;080000;66.1952000;66.2980000;65.4835000;66.1911000;559
USDRUB;60;20181130;090000;66.2080000;66.2550000;66.1725000;66.2458000;320
USDRUB;60;20181130;100000;66.2607000;66.5396000;66.2143000;66.2950000;1684
USDRUB;60;20181130;110000;66.3050000;66.5819000;66.2913000;66.4957000;45016
USDRUB;60;20181130;120000;66.4759000;66.7219000;66.4351000;66.6733000;58160
USDRUB;60;20181130;130000;66.6738000;66.8199000;66.5400000;66.8131000;64241
USDRUB;60;20181130;140000;66.7978000;66.9171000;66.6809000;66.7480000;46150
USDRUB;60;20181130;150000;66.7469000;66.9705000;66.6689000;66.8819000;51486
USDRUB;60;20181130;160000;66.8821000;66.9838000;66.7389000;66.8772000;40794
USDRUB;60;20181130;170000;66.8629000;66.9916000;66.7185000;66.8803000;40261
USDRUB;60;20181130;180000;66.8838000;67.0214000;66.7816000;66.8903000;38505
USDRUB;60;20181130;190000;66.8901000;66.9963000;66.7690000;66.8765000;38711
USDRUB;60;20181130;200000;66.9257000;67.1842000;66.8704000;66.9620000;37353
USDRUB;60;20181130;210000;66.9784000;67.1467000;66.9095000;67.1345000;16155
USDRUB;60;20181130;220000;67.1331000;67.1743000;67.0050000;67.0628000;14813
USDRUB;60;20181130;230000;67.0737000;67.0790000;66.9530000;67.0353000;14405
USDRUB;60;20181201;000000;67.0353000;67.2150000;66.8960000;66.9900000;7140
USDRUB;60;20181201;010000;66.9943000;67.3010000;66.9480000;67.0129000;690
USDRUB;60;20181201;020000;67.0450000;67.0923000;67.0250000;67.0354000;19
USDRUB;60;20181201;030000;67.0354000;67.0790000;67.0354000;67.0790000;10
USDRUB;60;20181202;210000;67.0790000;67.0790000;67.0790000;67.0790000;12
USDRUB;60;20181202;220000;67.0790000;67.0790000;67.0790000;67.0790000;12
USDRUB;60;20181202;230000;67.0790000;67.0790000;67.0790000;67.0790000;12
USDRUB;60;20181203;000000;67.0790000;67.0850000;66.7656000;67.0820000;21
USDRUB;60;20181203;010000;67.0820000;67.1348000;66.7822000;66.7896000;37
